time	V(y)	V(z)
6.086746603723552e-10	4.507946e-01	1.800000e+00
6.629603746580696e-10	4.062873e-01	1.800000e+00
7.172460889437840e-10	3.653672e-01	1.800000e+00
7.715318032294983e-10	3.280344e-01	1.800000e+00
8.258175175152128e-10	2.942887e-01	1.800000e+00
8.801032318009271e-10	2.641302e-01	1.800000e+00
9.343889460866414e-10	2.375589e-01	1.800000e+00
9.943889460866412e-10	2.108015e-01	1.800000e+00
1.054388946086641e-09	1.871189e-01	1.800000e+00
1.114388946086641e-09	1.662041e-01	1.800000e+00
1.174388946086641e-09	1.477674e-01	1.800000e+00
1.234388946086640e-09	1.315386e-01	1.800000e+00
1.294388946086640e-09	1.172690e-01	1.800000e+00
1.354388946086640e-09	1.047312e-01	1.800000e+00
1.414388946086640e-09	9.371985e-02	1.800000e+00
1.474388946086640e-09	8.404995e-02	1.800000e+00
1.534388946086639e-09	7.555637e-02	1.800000e+00
1.594388946086639e-09	6.809233e-02	1.800000e+00
1.654388946086639e-09	6.152801e-02	1.800000e+00
1.714388946086639e-09	5.574902e-02	1.800000e+00
1.762960374658067e-09	5.166627e-02	1.800000e+00
1.811531803229496e-09	4.789166e-02	1.800000e+00
1.860103231800924e-09	4.442518e-02	1.800000e+00
1.908674660372352e-09	4.126684e-02	1.800000e+00
1.957246088943781e-09	3.841664e-02	1.800000e+00
2.005817517515209e-09	3.587456e-02	1.800000e+00
2.054388946086638e-09	3.364062e-02	1.800000e+00
2.111531803229494e-09	3.124155e-02	1.800000e+00
2.168674660372351e-09	2.902953e-02	1.800000e+00
2.225817517515208e-09	2.700458e-02	1.800000e+00
2.282960374658065e-09	2.516670e-02	1.800000e+00
2.340103231800922e-09	2.351588e-02	1.800000e+00
2.397246088943779e-09	2.205212e-02	1.800000e+00
2.454388946086636e-09	2.077543e-02	1.800000e+00
2.522960374658064e-09	1.937418e-02	1.800000e+00
2.591531803229493e-09	1.808254e-02	1.800000e+00
2.660103231800921e-09	1.690052e-02	1.800000e+00
2.728674660372349e-09	1.582812e-02	1.800000e+00
2.797246088943778e-09	1.486532e-02	1.800000e+00
2.865817517515206e-09	1.401215e-02	1.800000e+00
2.934388946086634e-09	1.326859e-02	1.800000e+00
3.020103231800920e-09	1.241746e-02	1.800000e+00
3.105817517515205e-09	1.163280e-02	1.800000e+00
3.191531803229491e-09	1.091460e-02	1.800000e+00
3.277246088943776e-09	1.026288e-02	1.800000e+00
3.362960374658062e-09	9.677630e-03	1.800000e+00
3.448674660372347e-09	9.158847e-03	1.800000e+00
3.534388946086632e-09	8.706534e-03	1.800000e+00
3.648674660372348e-09	8.155504e-03	1.800000e+00
3.762960374658064e-09	7.648239e-03	1.800000e+00
3.877246088943779e-09	7.184740e-03	1.800000e+00
3.991531803229496e-09	6.765006e-03	1.800000e+00
4.105817517515211e-09	6.389038e-03	1.800000e+00
4.220103231800927e-09	6.056835e-03	1.800000e+00
4.334388946086642e-09	5.768398e-03	1.800000e+00
4.432333382359980e-09	5.533401e-03	1.800000e+00
4.530277818633316e-09	5.312040e-03	1.800000e+00
4.628222254906653e-09	5.104314e-03	1.800000e+00
4.726166691179990e-09	4.910224e-03	1.800000e+00
4.824111127453327e-09	4.729770e-03	1.800000e+00
4.922055563726664e-09	4.562952e-03	1.800000e+00
5.020000000000000e-09	4.409770e-03	1.800000e+00
5.022500000000001e-09	5.175643e-03	1.800000e+00
5.027500000000001e-09	7.989924e-03	1.800000e+00
5.028750000000000e-09	9.295636e-03	1.800000e+00
5.031250000000001e-09	1.401625e-02	1.800000e+00
5.031875000000001e-09	1.618407e-02	1.800000e+00
5.033125000000000e-09	2.455542e-02	1.800000e+00
5.033437500000001e-09	2.895931e-02	1.800000e+00
5.034062500000001e-09	6.298352e-02	1.800000e+00
5.034218750000001e-09	9.023248e-02	1.800000e+00
5.034257812500001e-09	1.000685e-01	1.800000e+00
5.034335937500001e-09	1.280964e-01	1.800000e+00
5.034355468750000e-09	1.383909e-01	1.800000e+00
5.034394531250001e-09	1.682592e-01	1.800000e+00
5.034472656250000e-09	4.128447e-01	1.800000e+00
5.034628906250001e-09	4.125566e-01	1.800014e+00
5.034941406250001e-09	4.128542e-01	1.800000e+00
5.040000000000001e-09	4.128637e-01	1.800000e+00
1.803021484374979e-08	4.128637e-01	1.800000e+00
2.000000000000000e-08	4.128637e-01	1.800000e+00
