time	V(y)	V(z)
2.324743463284762e-10	8.220926e-01	1.636291e+00
2.524743463284762e-10	7.966188e-01	1.676015e+00
2.724743463284762e-10	7.722824e-01	1.703550e+00
2.924743463284761e-10	7.487080e-01	1.724789e+00
3.124743463284761e-10	7.256607e-01	1.741642e+00
3.324743463284761e-10	7.030167e-01	1.755179e+00
3.524743463284761e-10	6.807008e-01	1.766127e+00
3.724743463284761e-10	6.587046e-01	1.774969e+00
3.924743463284761e-10	6.370616e-01	1.782050e+00
4.124743463284760e-10	6.158215e-01	1.787637e+00
4.324743463284760e-10	5.950475e-01	1.791947e+00
4.524743463284760e-10	5.748143e-01	1.795162e+00
4.724743463284760e-10	5.552052e-01	1.797440e+00
4.924743463284760e-10	5.363069e-01	1.798922e+00
5.124743463284761e-10	5.182018e-01	1.799735e+00
5.324743463284761e-10	5.009527e-01	1.799999e+00
5.524743463284761e-10	4.845992e-01	1.800000e+00
5.724743463284762e-10	4.691503e-01	1.800000e+00
5.924743463284762e-10	4.545794e-01	1.800000e+00
6.124743463284762e-10	4.408325e-01	1.800000e+00
6.324743463284763e-10	4.278366e-01	1.800000e+00
6.524743463284763e-10	4.155092e-01	1.800000e+00
6.724743463284763e-10	4.037674e-01	1.800000e+00
6.924743463284764e-10	3.925326e-01	1.800000e+00
7.124743463284764e-10	3.817341e-01	1.800000e+00
7.324743463284764e-10	3.713099e-01	1.800000e+00
7.524743463284765e-10	3.612072e-01	1.800000e+00
7.724743463284765e-10	3.513815e-01	1.800000e+00
7.924743463284765e-10	3.417965e-01	1.800000e+00
8.124743463284766e-10	3.324227e-01	1.800000e+00
8.324743463284766e-10	3.232367e-01	1.800000e+00
8.724743463284767e-10	3.053613e-01	1.800000e+00
9.124743463284767e-10	2.880776e-01	1.800000e+00
9.724743463284765e-10	2.631812e-01	1.800000e+00
1.023902917757048e-09	2.427324e-01	1.800000e+00
1.075331489185619e-09	2.233341e-01	1.800000e+00
1.126760060614190e-09	2.049862e-01	1.800000e+00
1.178188632042762e-09	1.876890e-01	1.800000e+00
1.229617203471333e-09	1.714422e-01	1.800000e+00
1.281045774899904e-09	1.562460e-01	1.800000e+00
1.332474346328475e-09	1.421003e-01	1.800000e+00
1.392474346328475e-09	1.270170e-01	1.800000e+00
1.452474346328475e-09	1.133376e-01	1.800000e+00
1.512474346328475e-09	1.009889e-01	1.800000e+00
1.572474346328474e-09	8.988540e-02	1.800000e+00
1.632474346328474e-09	7.993520e-02	1.800000e+00
1.692474346328474e-09	7.104392e-02	1.800000e+00
1.752474346328474e-09	6.311792e-02	1.800000e+00
1.812474346328474e-09	5.606668e-02	1.800000e+00
1.872474346328474e-09	4.980417e-02	1.800000e+00
1.932474346328473e-09	4.424990e-02	1.800000e+00
1.992474346328473e-09	3.932936e-02	1.800000e+00
2.052474346328473e-09	3.497421e-02	1.800000e+00
2.112474346328473e-09	3.112220e-02	1.800000e+00
2.172474346328473e-09	2.771703e-02	1.800000e+00
2.232474346328472e-09	2.470798e-02	1.800000e+00
2.292474346328472e-09	2.204957e-02	1.800000e+00
2.352474346328472e-09	1.970115e-02	1.800000e+00
2.412474346328472e-09	1.762651e-02	1.800000e+00
2.472474346328472e-09	1.579347e-02	1.800000e+00
2.532474346328471e-09	1.417347e-02	1.800000e+00
2.592474346328471e-09	1.274125e-02	1.800000e+00
2.652474346328471e-09	1.147447e-02	1.800000e+00
2.712474346328471e-09	1.035340e-02	1.800000e+00
2.772474346328471e-09	9.360656e-03	1.800000e+00
2.832474346328470e-09	8.480908e-03	1.800000e+00
2.892474346328470e-09	7.700668e-03	1.800000e+00
2.952474346328470e-09	7.008063e-03	1.800000e+00
3.012474346328470e-09	6.392654e-03	1.800000e+00
3.072474346328469e-09	5.845261e-03	1.800000e+00
3.132474346328469e-09	5.357820e-03	1.800000e+00
3.192474346328469e-09	4.923240e-03	1.800000e+00
3.252474346328469e-09	4.535293e-03	1.800000e+00
3.312474346328469e-09	4.188508e-03	1.800000e+00
3.363902917757040e-09	3.925468e-03	1.800000e+00
3.415331489185611e-09	3.681129e-03	1.800000e+00
3.466760060614182e-09	3.455491e-03	1.800000e+00
3.518188632042754e-09	3.248553e-03	1.800000e+00
3.569617203471325e-09	3.060316e-03	1.800000e+00
3.621045774899896e-09	2.890780e-03	1.800000e+00
3.672474346328467e-09	2.739944e-03	1.800000e+00
3.729617203471325e-09	2.585403e-03	1.800000e+00
3.786760060614184e-09	2.441775e-03	1.800000e+00
3.843902917757042e-09	2.309060e-03	1.800000e+00
3.901045774899899e-09	2.187258e-03	1.800000e+00
3.958188632042758e-09	2.076370e-03	1.800000e+00
4.015331489185616e-09	1.976394e-03	1.800000e+00
4.072474346328473e-09	1.887332e-03	1.800000e+00
4.146760060614189e-09	1.781548e-03	1.800000e+00
4.221045774899905e-09	1.683746e-03	1.800000e+00
4.295331489185621e-09	1.593926e-03	1.800000e+00
4.369617203471336e-09	1.512088e-03	1.800000e+00
4.443902917757051e-09	1.438233e-03	1.800000e+00
4.518188632042767e-09	1.372360e-03	1.800000e+00
4.592474346328482e-09	1.314469e-03	1.800000e+00
4.653549439710128e-09	1.269295e-03	1.800000e+00
4.714624533091773e-09	1.226581e-03	1.800000e+00
4.775699626473419e-09	1.186326e-03	1.800000e+00
4.836774719855064e-09	1.148531e-03	1.800000e+00
4.897849813236710e-09	1.113195e-03	1.800000e+00
4.958924906618355e-09	1.080319e-03	1.800000e+00
5.020000000000000e-09	1.049902e-03	1.800000e+00
5.040000000000001e-09	1.458753e-03	1.800000e+00
5.060000000000001e-09	1.585131e-03	1.800000e+00
5.080000000000001e-09	1.692011e-03	1.800000e+00
5.100000000000002e-09	1.786361e-03	1.800000e+00
5.120000000000002e-09	1.872258e-03	1.800000e+00
5.140000000000003e-09	1.952132e-03	1.800000e+00
5.180000000000003e-09	2.099510e-03	1.800000e+00
5.220000000000004e-09	2.235919e-03	1.800000e+00
5.280000000000005e-09	2.427847e-03	1.800000e+00
5.328571428571435e-09	2.574641e-03	1.800000e+00
5.377142857142863e-09	2.718265e-03	1.800000e+00
5.425714285714293e-09	2.858721e-03	1.800000e+00
5.474285714285723e-09	2.996007e-03	1.800000e+00
5.522857142857152e-09	3.130125e-03	1.800000e+00
5.571428571428581e-09	3.261073e-03	1.800000e+00
5.620000000000011e-09	3.388853e-03	1.800000e+00
5.828571428571443e-09	3.906480e-03	1.800000e+00
6.037142857142876e-09	4.397011e-03	1.800000e+00
6.245714285714308e-09	4.860445e-03	1.800000e+00
6.454285714285740e-09	5.296782e-03	1.800000e+00
6.662857142857172e-09	5.706022e-03	1.800000e+00
6.871428571428604e-09	6.088165e-03	1.800000e+00
7.080000000000036e-09	6.443211e-03	1.800000e+00
7.440000000000030e-09	7.016057e-03	1.800000e+00
7.800000000000024e-09	7.556533e-03	1.800000e+00
8.160000000000016e-09	8.064640e-03	1.800000e+00
8.520000000000009e-09	8.540378e-03	1.800000e+00
8.880000000000004e-09	8.983747e-03	1.800000e+00
9.239999999999997e-09	9.394746e-03	1.800000e+00
9.599999999999990e-09	9.773376e-03	1.800000e+00
1.026857142857140e-08	1.042507e-02	1.800000e+00
1.093714285714281e-08	1.103640e-02	1.800000e+00
1.160571428571423e-08	1.160738e-02	1.800000e+00
1.227428571428564e-08	1.213800e-02	1.800000e+00
1.294285714285705e-08	1.262826e-02	1.800000e+00
1.361142857142847e-08	1.307817e-02	1.800000e+00
1.427999999999988e-08	1.348772e-02	1.800000e+00
1.485999999999986e-08	1.383204e-02	1.800000e+00
1.543999999999985e-08	1.416301e-02	1.800000e+00
1.601999999999984e-08	1.448063e-02	1.800000e+00
1.659999999999982e-08	1.478490e-02	1.800000e+00
1.717999999999981e-08	1.507581e-02	1.800000e+00
1.775999999999979e-08	1.535337e-02	1.800000e+00
1.833999999999978e-08	1.561758e-02	1.800000e+00
2.000000000000000e-08	-nan	-nan
