time	V(y)	V(z)
2.751724398321898e-10	7.787651e-01	1.696772e+00
2.951724398321898e-10	7.575138e-01	1.717353e+00
3.151724398321897e-10	7.371447e-01	1.733668e+00
3.351724398321897e-10	7.175211e-01	1.746816e+00
3.551724398321897e-10	6.986067e-01	1.757515e+00
3.751724398321897e-10	6.803609e-01	1.766276e+00
3.951724398321897e-10	6.627707e-01	1.773466e+00
4.151724398321896e-10	6.458038e-01	1.779367e+00
4.351724398321896e-10	6.294171e-01	1.784206e+00
4.551724398321896e-10	6.135706e-01	1.788155e+00
4.751724398321896e-10	5.982328e-01	1.791354e+00
4.951724398321896e-10	5.833787e-01	1.793912e+00
5.151724398321897e-10	5.689847e-01	1.795921e+00
5.351724398321897e-10	5.550234e-01	1.797456e+00
5.551724398321897e-10	5.414619e-01	1.798583e+00
5.751724398321898e-10	5.282629e-01	1.799353e+00
5.951724398321898e-10	5.153874e-01	1.799812e+00
6.151724398321898e-10	5.027974e-01	1.799994e+00
6.351724398321899e-10	4.904613e-01	1.800000e+00
6.551724398321899e-10	4.783498e-01	1.800000e+00
6.751724398321899e-10	4.664419e-01	1.800000e+00
6.951724398321900e-10	4.547215e-01	1.800000e+00
7.151724398321900e-10	4.431772e-01	1.800000e+00
7.351724398321900e-10	4.318014e-01	1.800000e+00
7.551724398321901e-10	4.205894e-01	1.800000e+00
7.751724398321901e-10	4.095385e-01	1.800000e+00
7.951724398321901e-10	3.986475e-01	1.800000e+00
8.151724398321902e-10	3.879163e-01	1.800000e+00
8.551724398321902e-10	3.669354e-01	1.800000e+00
8.951724398321903e-10	3.466043e-01	1.800000e+00
9.351724398321904e-10	3.269345e-01	1.800000e+00
9.751724398321902e-10	3.079390e-01	1.800000e+00
1.015172439832190e-09	2.896308e-01	1.800000e+00
1.075172439832190e-09	2.634843e-01	1.800000e+00
1.135172439832190e-09	2.389479e-01	1.800000e+00
1.195172439832189e-09	2.160448e-01	1.800000e+00
1.255172439832189e-09	1.947816e-01	1.800000e+00
1.315172439832189e-09	1.751453e-01	1.800000e+00
1.375172439832189e-09	1.571036e-01	1.800000e+00
1.435172439832189e-09	1.406060e-01	1.800000e+00
1.495172439832188e-09	1.255870e-01	1.800000e+00
1.555172439832188e-09	1.119689e-01	1.800000e+00
1.615172439832188e-09	9.966580e-02	1.800000e+00
1.675172439832188e-09	8.858678e-02	1.800000e+00
1.735172439832188e-09	7.863881e-02	1.800000e+00
1.795172439832187e-09	6.972921e-02	1.800000e+00
1.855172439832187e-09	6.176752e-02	1.800000e+00
1.915172439832187e-09	5.466697e-02	1.800000e+00
1.975172439832187e-09	4.834538e-02	1.800000e+00
2.035172439832187e-09	4.272585e-02	1.800000e+00
2.095172439832187e-09	3.773706e-02	1.800000e+00
2.155172439832186e-09	3.331335e-02	1.800000e+00
2.215172439832186e-09	2.939472e-02	1.800000e+00
2.275172439832186e-09	2.592659e-02	1.800000e+00
2.335172439832186e-09	2.285956e-02	1.800000e+00
2.395172439832186e-09	2.014909e-02	1.800000e+00
2.455172439832185e-09	1.775516e-02	1.800000e+00
2.515172439832185e-09	1.564191e-02	1.800000e+00
2.575172439832185e-09	1.377728e-02	1.800000e+00
2.635172439832185e-09	1.213269e-02	1.800000e+00
2.695172439832185e-09	1.068267e-02	1.800000e+00
2.755172439832184e-09	9.404615e-03	1.800000e+00
2.815172439832184e-09	8.278424e-03	1.800000e+00
2.875172439832184e-09	7.286290e-03	1.800000e+00
2.935172439832184e-09	6.412438e-03	1.800000e+00
2.995172439832183e-09	5.642907e-03	1.800000e+00
3.055172439832183e-09	4.965354e-03	1.800000e+00
3.115172439832183e-09	4.368868e-03	1.800000e+00
3.175172439832183e-09	3.843815e-03	1.800000e+00
3.235172439832183e-09	3.381692e-03	1.800000e+00
3.295172439832182e-09	2.974994e-03	1.800000e+00
3.355172439832182e-09	2.617105e-03	1.800000e+00
3.415172439832182e-09	2.302191e-03	1.800000e+00
3.475172439832182e-09	2.025108e-03	1.800000e+00
3.535172439832182e-09	1.781326e-03	1.800000e+00
3.595172439832181e-09	1.566854e-03	1.800000e+00
3.655172439832181e-09	1.378175e-03	1.800000e+00
3.715172439832181e-09	1.212196e-03	1.800000e+00
3.775172439832182e-09	1.066188e-03	1.800000e+00
3.835172439832183e-09	9.377545e-04	1.800000e+00
3.886601011260755e-09	8.422977e-04	1.800000e+00
3.938029582689328e-09	7.546734e-04	1.800000e+00
3.989458154117900e-09	6.748815e-04	1.800000e+00
4.040886725546472e-09	6.029220e-04	1.800000e+00
4.092315296975044e-09	5.387948e-04	1.800000e+00
4.143743868403617e-09	4.825001e-04	1.800000e+00
4.195172439832189e-09	4.340378e-04	1.800000e+00
4.255172439832190e-09	3.833030e-04	1.800000e+00
4.315172439832191e-09	3.372229e-04	1.800000e+00
4.375172439832192e-09	2.957973e-04	1.800000e+00
4.435172439832193e-09	2.590263e-04	1.800000e+00
4.495172439832194e-09	2.269099e-04	1.800000e+00
4.555172439832195e-09	1.994481e-04	1.800000e+00
4.615172439832196e-09	1.766409e-04	1.800000e+00
4.673004948427597e-09	1.566532e-04	1.800000e+00
4.730837457022997e-09	1.384524e-04	1.800000e+00
4.788669965618398e-09	1.220385e-04	1.800000e+00
4.846502474213799e-09	1.074116e-04	1.800000e+00
4.904334982809200e-09	9.457157e-05	1.800000e+00
4.962167491404600e-09	8.351847e-05	1.800000e+00
5.020000000000000e-09	7.425229e-05	1.800000e+00
5.040000000000001e-09	9.237621e-05	1.800000e+00
5.060000000000001e-09	9.492152e-05	1.800000e+00
5.120000000000002e-09	9.865371e-05	1.800000e+00
5.182857142857146e-09	9.982496e-05	1.800000e+00
5.245714285714290e-09	1.007685e-04	1.800000e+00
5.308571428571434e-09	1.014844e-04	1.800000e+00
5.371428571428578e-09	1.019727e-04	1.800000e+00
5.434285714285722e-09	1.022332e-04	1.800000e+00
5.497142857142866e-09	1.022661e-04	1.800000e+00
5.560000000000010e-09	1.020713e-04	1.800000e+00
1.833999999999978e-08	1.021479e-04	1.800000e+00
2.000000000000000e-08	-nan(ind)	-nan(ind)
