time	V(y)	V(z)
7.998135027475154e-10	3.659481e-01	1.800000e+00
8.398135027475155e-10	3.392507e-01	1.800000e+00
8.798135027475155e-10	3.142115e-01	1.800000e+00
9.198135027475156e-10	2.908043e-01	1.800000e+00
9.798135027475154e-10	2.586487e-01	1.800000e+00
1.039813502747515e-09	2.298484e-01	1.800000e+00
1.099813502747515e-09	2.041568e-01	1.800000e+00
1.159813502747515e-09	1.813125e-01	1.800000e+00
1.219813502747515e-09	1.610540e-01	1.800000e+00
1.279813502747514e-09	1.431275e-01	1.800000e+00
1.339813502747514e-09	1.272926e-01	1.800000e+00
1.399813502747514e-09	1.133250e-01	1.800000e+00
1.459813502747514e-09	1.010175e-01	1.800000e+00
1.519813502747514e-09	9.018123e-02	1.800000e+00
1.579813502747513e-09	8.064477e-02	1.800000e+00
1.639813502747513e-09	7.225391e-02	1.800000e+00
1.699813502747513e-09	6.487060e-02	1.800000e+00
1.759813502747513e-09	5.837186e-02	1.800000e+00
1.819813502747512e-09	5.264863e-02	1.800000e+00
1.879813502747512e-09	4.760453e-02	1.800000e+00
1.939813502747512e-09	4.315463e-02	1.800000e+00
1.999813502747512e-09	3.922437e-02	1.800000e+00
2.059813502747512e-09	3.574837e-02	1.800000e+00
2.119813502747512e-09	3.266947e-02	1.800000e+00
2.179813502747511e-09	2.993774e-02	1.800000e+00
2.239813502747511e-09	2.750968e-02	1.800000e+00
2.299813502747511e-09	2.534737e-02	1.800000e+00
2.359813502747511e-09	2.341784e-02	1.800000e+00
2.419813502747511e-09	2.169238e-02	1.800000e+00
2.471242074176082e-09	2.038251e-02	1.800000e+00
2.522670645604653e-09	1.916361e-02	1.800000e+00
2.574099217033224e-09	1.803566e-02	1.800000e+00
2.625527788461796e-09	1.699867e-02	1.800000e+00
2.676956359890367e-09	1.605263e-02	1.800000e+00
2.728384931318938e-09	1.519755e-02	1.800000e+00
2.779813502747509e-09	1.443343e-02	1.800000e+00
2.842670645604652e-09	1.357430e-02	1.800000e+00
2.905527788461795e-09	1.277684e-02	1.800000e+00
2.968384931318937e-09	1.204105e-02	1.800000e+00
3.031242074176080e-09	1.136693e-02	1.800000e+00
3.094099217033223e-09	1.075448e-02	1.800000e+00
3.156956359890365e-09	1.020370e-02	1.800000e+00
3.219813502747508e-09	9.714597e-03	1.800000e+00
3.305527788461794e-09	9.106253e-03	1.800000e+00
3.391242074176079e-09	8.544946e-03	1.800000e+00
3.476956359890365e-09	8.030675e-03	1.800000e+00
3.562670645604650e-09	7.563440e-03	1.800000e+00
3.648384931318936e-09	7.143242e-03	1.800000e+00
3.734099217033222e-09	6.770080e-03	1.800000e+00
3.819813502747507e-09	6.443955e-03	1.800000e+00
3.936956359890366e-09	6.037514e-03	1.800000e+00
4.054099217033226e-09	5.663544e-03	1.800000e+00
4.171242074176085e-09	5.322042e-03	1.800000e+00
4.288384931318944e-09	5.013010e-03	1.800000e+00
4.405527788461803e-09	4.736448e-03	1.800000e+00
4.522670645604663e-09	4.492354e-03	1.800000e+00
4.639813502747522e-09	4.280731e-03	1.800000e+00
4.694099217033237e-09	4.184822e-03	1.800000e+00
4.748384931318952e-09	4.092332e-03	1.800000e+00
4.802670645604668e-09	4.003260e-03	1.800000e+00
4.856956359890383e-09	3.917608e-03	1.800000e+00
4.911242074176097e-09	3.835374e-03	1.800000e+00
4.965527788461813e-09	3.756559e-03	1.800000e+00
5.019813502747528e-09	3.681163e-03	1.800000e+00
5.039813502747528e-09	5.790595e-03	1.800000e+00
5.059813502747529e-09	6.559382e-03	1.800000e+00
5.079813502747529e-09	7.282500e-03	1.800000e+00
5.099813502747529e-09	7.966506e-03	1.800000e+00
5.119813502747530e-09	8.621699e-03	1.800000e+00
5.139813502747530e-09	9.253197e-03	1.800000e+00
5.179813502747531e-09	1.045725e-02	1.800000e+00
5.239813502747532e-09	1.214132e-02	1.800000e+00
5.294099217033247e-09	1.353913e-02	1.800000e+00
5.348384931318963e-09	1.487051e-02	1.800000e+00
5.402670645604678e-09	1.613545e-02	1.800000e+00
5.456956359890393e-09	1.733395e-02	1.800000e+00
5.511242074176108e-09	1.846601e-02	1.800000e+00
5.565527788461823e-09	1.953163e-02	1.800000e+00
5.619813502747538e-09	2.053081e-02	1.800000e+00
5.705527788461826e-09	2.201920e-02	1.800000e+00
5.791242074176113e-09	2.343275e-02	1.800000e+00
5.876956359890400e-09	2.477147e-02	1.800000e+00
5.962670645604688e-09	2.603535e-02	1.800000e+00
6.048384931318975e-09	2.722440e-02	1.800000e+00
6.134099217033262e-09	2.833861e-02	1.800000e+00
6.219813502747549e-09	2.937800e-02	1.800000e+00
6.365527788461837e-09	3.103370e-02	1.800000e+00
6.511242074176125e-09	3.259887e-02	1.800000e+00
6.656956359890414e-09	3.407350e-02	1.800000e+00
6.802670645604702e-09	3.545759e-02	1.800000e+00
6.948384931318990e-09	3.675114e-02	1.800000e+00
7.094099217033278e-09	3.795416e-02	1.800000e+00
7.239813502747566e-09	3.906663e-02	1.800000e+00
7.496956359890419e-09	4.089548e-02	1.800000e+00
7.754099217033271e-09	4.261659e-02	1.800000e+00
8.011242074176124e-09	4.422996e-02	1.800000e+00
8.268384931318976e-09	4.573558e-02	1.800000e+00
8.525527788461828e-09	4.713346e-02	1.800000e+00
8.782670645604680e-09	4.842360e-02	1.800000e+00
9.039813502747532e-09	4.960599e-02	1.800000e+00
9.539813502747520e-09	5.172460e-02	1.800000e+00
1.003981350274751e-08	5.370490e-02	1.800000e+00
1.053981350274750e-08	5.554687e-02	1.800000e+00
1.103981350274748e-08	5.725053e-02	1.800000e+00
1.153981350274747e-08	5.881586e-02	1.800000e+00
1.203981350274746e-08	6.024287e-02	1.800000e+00
1.253981350274745e-08	6.153156e-02	1.800000e+00
1.340552778846171e-08	6.360425e-02	1.800000e+00
1.427124207417598e-08	6.554334e-02	1.800000e+00
1.513695635989024e-08	6.734884e-02	1.800000e+00
1.600267064560451e-08	6.902073e-02	1.800000e+00
1.686838493131877e-08	7.055902e-02	1.800000e+00
1.773409921703304e-08	7.196371e-02	1.800000e+00
1.859981350274730e-08	7.323480e-02	1.800000e+00
2.000000000000000e-08	7.520518e-02	1.800000e+00
