time	V(y)	V(z)
2.727551844901831e-10	7.740918e-01	1.701708e+00
2.927551844901831e-10	7.514423e-01	1.722548e+00
3.127551844901831e-10	7.295671e-01	1.739022e+00
3.327551844901831e-10	7.083031e-01	1.752254e+00
3.527551844901830e-10	6.875873e-01	1.762976e+00
3.727551844901830e-10	6.673848e-01	1.771691e+00
3.927551844901830e-10	6.476600e-01	1.778768e+00
4.127551844901830e-10	6.283688e-01	1.784489e+00
4.327551844901830e-10	6.094629e-01	1.789070e+00
4.527551844901829e-10	5.908979e-01	1.792681e+00
4.727551844901829e-10	5.726385e-01	1.795453e+00
4.927551844901830e-10	5.546599e-01	1.797491e+00
5.127551844901830e-10	5.369473e-01	1.798882e+00
5.327551844901830e-10	5.194931e-01	1.799696e+00
5.527551844901831e-10	5.022954e-01	1.799996e+00
5.727551844901831e-10	4.853573e-01	1.800000e+00
5.927551844901831e-10	4.686833e-01	1.800000e+00
6.127551844901832e-10	4.522811e-01	1.800000e+00
6.327551844901832e-10	4.361598e-01	1.800000e+00
6.527551844901832e-10	4.203299e-01	1.800000e+00
6.727551844901833e-10	4.048030e-01	1.800000e+00
6.927551844901833e-10	3.895912e-01	1.800000e+00
7.327551844901834e-10	3.601620e-01	1.800000e+00
7.727551844901834e-10	3.321368e-01	1.800000e+00
8.127551844901835e-10	3.055964e-01	1.800000e+00
8.527551844901836e-10	2.806008e-01	1.800000e+00
8.927551844901837e-10	2.571840e-01	1.800000e+00
9.327551844901837e-10	2.353535e-01	1.800000e+00
9.727551844901836e-10	2.150922e-01	1.800000e+00
1.012755184490183e-09	1.963617e-01	1.800000e+00
1.052755184490183e-09	1.791069e-01	1.800000e+00
1.092755184490183e-09	1.632598e-01	1.800000e+00
1.132755184490183e-09	1.487438e-01	1.800000e+00
1.172755184490183e-09	1.354772e-01	1.800000e+00
1.212755184490183e-09	1.233759e-01	1.800000e+00
1.252755184490183e-09	1.123558e-01	1.800000e+00
1.292755184490182e-09	1.023343e-01	1.800000e+00
1.332755184490182e-09	9.323163e-02	1.800000e+00
1.372755184490182e-09	8.497155e-02	1.800000e+00
1.412755184490182e-09	7.748210e-02	1.800000e+00
1.452755184490182e-09	7.069573e-02	1.800000e+00
1.492755184490182e-09	6.454951e-02	1.800000e+00
1.532755184490182e-09	5.898509e-02	1.800000e+00
1.572755184490182e-09	5.394865e-02	1.800000e+00
1.612755184490181e-09	4.939069e-02	1.800000e+00
1.652755184490181e-09	4.526588e-02	1.800000e+00
1.692755184490181e-09	4.153279e-02	1.800000e+00
1.732755184490181e-09	3.815367e-02	1.800000e+00
1.772755184490181e-09	3.509417e-02	1.800000e+00
1.812755184490181e-09	3.232313e-02	1.800000e+00
1.852755184490181e-09	2.981231e-02	1.800000e+00
1.892755184490180e-09	2.753613e-02	1.800000e+00
1.932755184490180e-09	2.547150e-02	1.800000e+00
1.992755184490180e-09	2.272614e-02	1.800000e+00
2.052755184490180e-09	2.034835e-02	1.800000e+00
2.112755184490180e-09	1.828513e-02	1.800000e+00
2.172755184490179e-09	1.649126e-02	1.800000e+00
2.232755184490179e-09	1.492812e-02	1.800000e+00
2.292755184490179e-09	1.356283e-02	1.800000e+00
2.352755184490179e-09	1.236736e-02	1.800000e+00
2.412755184490179e-09	1.131784e-02	1.800000e+00
2.472755184490178e-09	1.039392e-02	1.800000e+00
2.532755184490178e-09	9.578280e-03	1.800000e+00
2.592755184490178e-09	8.856140e-03	1.800000e+00
2.652755184490178e-09	8.214896e-03	1.800000e+00
2.712755184490178e-09	7.643783e-03	1.800000e+00
2.761326613061606e-09	7.234260e-03	1.800000e+00
2.809898041633034e-09	6.852255e-03	1.800000e+00
2.858469470204463e-09	6.497767e-03	1.800000e+00
2.907040898775891e-09	6.170797e-03	1.800000e+00
2.955612327347320e-09	5.871344e-03	1.800000e+00
3.004183755918748e-09	5.599408e-03	1.800000e+00
3.052755184490176e-09	5.354990e-03	1.800000e+00
3.115612327347319e-09	5.063982e-03	1.800000e+00
3.178469470204462e-09	4.793604e-03	1.800000e+00
3.241326613061604e-09	4.543857e-03	1.800000e+00
3.304183755918747e-09	4.314740e-03	1.800000e+00
3.367040898775890e-09	4.106253e-03	1.800000e+00
3.429898041633032e-09	3.918397e-03	1.800000e+00
3.492755184490175e-09	3.751172e-03	1.800000e+00
3.584183755918747e-09	3.529708e-03	1.800000e+00
3.675612327347320e-09	3.325427e-03	1.800000e+00
3.767040898775892e-09	3.138331e-03	1.800000e+00
3.858469470204464e-09	2.968417e-03	1.800000e+00
3.949898041633036e-09	2.815688e-03	1.800000e+00
4.041326613061609e-09	2.680142e-03	1.800000e+00
4.132755184490181e-09	2.561780e-03	1.800000e+00
4.259504443848727e-09	2.411616e-03	1.800000e+00
4.386253703207272e-09	2.273228e-03	1.800000e+00
4.513002962565818e-09	2.146614e-03	1.800000e+00
4.639752221924364e-09	2.031775e-03	1.800000e+00
4.766501481282909e-09	1.928711e-03	1.800000e+00
4.893250740641455e-09	1.837421e-03	1.800000e+00
5.020000000000000e-09	1.757906e-03	1.800000e+00
5.040000000000001e-09	2.453652e-03	1.800000e+00
5.060000000000001e-09	2.698032e-03	1.800000e+00
5.080000000000001e-09	2.919199e-03	1.800000e+00
5.100000000000002e-09	3.126201e-03	1.800000e+00
5.120000000000002e-09	3.324113e-03	1.800000e+00
5.140000000000003e-09	3.515629e-03	1.800000e+00
5.180000000000003e-09	3.885031e-03	1.800000e+00
5.240000000000004e-09	4.414745e-03	1.800000e+00
5.297142857142862e-09	4.895522e-03	1.800000e+00
5.354285714285721e-09	5.362397e-03	1.800000e+00
5.411428571428578e-09	5.815371e-03	1.800000e+00
5.468571428571437e-09	6.254443e-03	1.800000e+00
5.525714285714295e-09	6.679613e-03	1.800000e+00
5.582857142857153e-09	7.090882e-03	1.800000e+00
5.640000000000011e-09	7.488249e-03	1.800000e+00
5.788571428571442e-09	8.461855e-03	1.800000e+00
5.937142857142874e-09	9.386762e-03	1.800000e+00
6.085714285714304e-09	1.026297e-02	1.800000e+00
6.234285714285736e-09	1.109048e-02	1.800000e+00
6.382857142857167e-09	1.186929e-02	1.800000e+00
6.531428571428599e-09	1.259940e-02	1.800000e+00
6.680000000000029e-09	1.328081e-02	1.800000e+00
6.922857142857171e-09	1.432774e-02	1.800000e+00
7.165714285714312e-09	1.531926e-02	1.800000e+00
7.408571428571454e-09	1.625534e-02	1.800000e+00
7.651428571428595e-09	1.713600e-02	1.800000e+00
7.894285714285736e-09	1.796124e-02	1.800000e+00
8.137142857142879e-09	1.873105e-02	1.800000e+00
8.380000000000019e-09	1.944543e-02	1.800000e+00
8.797142857142866e-09	2.059252e-02	1.800000e+00
9.214285714285714e-09	2.167463e-02	1.800000e+00
9.631428571428561e-09	2.269177e-02	1.800000e+00
1.004857142857141e-08	2.364394e-02	1.800000e+00
1.046571428571426e-08	2.453113e-02	1.800000e+00
1.088285714285710e-08	2.535335e-02	1.800000e+00
1.129999999999995e-08	2.611059e-02	1.800000e+00
1.206571428571422e-08	2.740011e-02	1.800000e+00
1.283142857142848e-08	2.861029e-02	1.800000e+00
1.359714285714275e-08	2.974114e-02	1.800000e+00
1.436285714285702e-08	3.079265e-02	1.800000e+00
1.512857142857129e-08	3.176483e-02	1.800000e+00
1.589428571428555e-08	3.265768e-02	1.800000e+00
1.665999999999982e-08	3.347120e-02	1.800000e+00
1.851999999999977e-08	3.532256e-02	1.800000e+00
2.000000000000000e-08	-nan	-nan
