time	V(y)	V(z)
5.968566635436805e-10	4.836545e-01	1.800000e+00
6.168566635436805e-10	4.658710e-01	1.800000e+00
6.568566635436806e-10	4.318990e-01	1.800000e+00
6.968566635436806e-10	4.000339e-01	1.800000e+00
7.568566635436807e-10	3.560765e-01	1.800000e+00
8.168566635436808e-10	3.165161e-01	1.800000e+00
8.768566635436810e-10	2.810723e-01	1.800000e+00
9.368566635436811e-10	2.494403e-01	1.800000e+00
9.968566635436808e-10	2.213053e-01	1.800000e+00
1.056856663543681e-09	1.963536e-01	1.800000e+00
1.116856663543680e-09	1.742800e-01	1.800000e+00
1.176856663543680e-09	1.547929e-01	1.800000e+00
1.236856663543680e-09	1.376183e-01	1.800000e+00
1.296856663543680e-09	1.225021e-01	1.800000e+00
1.356856663543680e-09	1.092108e-01	1.800000e+00
1.416856663543679e-09	9.753175e-02	1.800000e+00
1.476856663543679e-09	8.727308e-02	1.800000e+00
1.536856663543679e-09	7.826250e-02	1.800000e+00
1.596856663543679e-09	7.034632e-02	1.800000e+00
1.656856663543679e-09	6.338807e-02	1.800000e+00
1.716856663543678e-09	5.726714e-02	1.800000e+00
1.776856663543678e-09	5.187732e-02	1.800000e+00
1.836856663543678e-09	4.712539e-02	1.800000e+00
1.896856663543678e-09	4.292978e-02	1.800000e+00
1.956856663543678e-09	3.921926e-02	1.800000e+00
2.016856663543677e-09	3.593182e-02	1.800000e+00
2.076856663543677e-09	3.301349e-02	1.800000e+00
2.125428092115106e-09	3.093008e-02	1.800000e+00
2.173999520686534e-09	2.899310e-02	1.800000e+00
2.222570949257962e-09	2.720254e-02	1.800000e+00
2.271142377829391e-09	2.555841e-02	1.800000e+00
2.319713806400819e-09	2.406070e-02	1.800000e+00
2.368285234972248e-09	2.270941e-02	1.800000e+00
2.416856663543676e-09	2.150454e-02	1.800000e+00
2.476856663543676e-09	2.013969e-02	1.800000e+00
2.536856663543676e-09	1.887565e-02	1.800000e+00
2.596856663543675e-09	1.771243e-02	1.800000e+00
2.656856663543675e-09	1.665002e-02	1.800000e+00
2.716856663543675e-09	1.568843e-02	1.800000e+00
2.776856663543675e-09	1.482765e-02	1.800000e+00
2.836856663543674e-09	1.406769e-02	1.800000e+00
2.916856663543674e-09	1.314445e-02	1.800000e+00
2.996856663543674e-09	1.229387e-02	1.800000e+00
3.076856663543674e-09	1.151594e-02	1.800000e+00
3.156856663543673e-09	1.081065e-02	1.800000e+00
3.236856663543673e-09	1.017802e-02	1.800000e+00
3.316856663543673e-09	9.618035e-03	1.800000e+00
3.396856663543673e-09	9.130700e-03	1.800000e+00
3.502570949257959e-09	8.542724e-03	1.800000e+00
3.608285234972246e-09	8.001774e-03	1.800000e+00
3.713999520686532e-09	7.507848e-03	1.800000e+00
3.819713806400819e-09	7.060948e-03	1.800000e+00
3.925428092115106e-09	6.661074e-03	1.800000e+00
4.031142377829392e-09	6.308225e-03	1.800000e+00
4.136856663543679e-09	6.002402e-03	1.800000e+00
4.263019997323153e-09	5.664542e-03	1.800000e+00
4.389183331102628e-09	5.351715e-03	1.800000e+00
4.515346664882102e-09	5.063921e-03	1.800000e+00
4.641509998661577e-09	4.801159e-03	1.800000e+00
4.767673332441052e-09	4.563430e-03	1.800000e+00
4.893836666220526e-09	4.350733e-03	1.800000e+00
5.020000000000000e-09	4.163070e-03	1.800000e+00
5.040000000000001e-09	8.837204e-03	1.800000e+00
5.060000000000001e-09	1.092161e-02	1.800000e+00
5.080000000000001e-09	1.285152e-02	1.800000e+00
5.100000000000002e-09	1.465141e-02	1.800000e+00
5.120000000000002e-09	1.633693e-02	1.800000e+00
5.140000000000003e-09	1.792117e-02	1.800000e+00
5.160000000000003e-09	1.941518e-02	1.800000e+00
5.180000000000003e-09	2.082833e-02	1.800000e+00
5.220000000000004e-09	2.344297e-02	1.800000e+00
5.260000000000005e-09	2.581702e-02	1.800000e+00
5.300000000000005e-09	2.798995e-02	1.800000e+00
5.360000000000006e-09	3.093747e-02	1.800000e+00
5.420000000000007e-09	3.357804e-02	1.800000e+00
5.480000000000008e-09	3.596848e-02	1.800000e+00
5.528571428571438e-09	3.772198e-02	1.800000e+00
5.577142857142867e-09	3.938708e-02	1.800000e+00
5.625714285714296e-09	4.096379e-02	1.800000e+00
5.674285714285726e-09	4.245209e-02	1.800000e+00
5.722857142857156e-09	4.385200e-02	1.800000e+00
5.771428571428585e-09	4.516352e-02	1.800000e+00
5.820000000000014e-09	4.638663e-02	1.800000e+00
5.900000000000016e-09	4.827791e-02	1.800000e+00
5.980000000000017e-09	5.006763e-02	1.800000e+00
6.060000000000018e-09	5.175579e-02	1.800000e+00
6.140000000000020e-09	5.334238e-02	1.800000e+00
6.220000000000021e-09	5.482741e-02	1.800000e+00
6.300000000000022e-09	5.621088e-02	1.800000e+00
6.380000000000024e-09	5.749279e-02	1.800000e+00
6.522857142857170e-09	5.962464e-02	1.800000e+00
6.665714285714314e-09	6.163123e-02	1.800000e+00
6.808571428571460e-09	6.351253e-02	1.800000e+00
6.951428571428606e-09	6.526855e-02	1.800000e+00
7.094285714285751e-09	6.689930e-02	1.800000e+00
7.237142857142896e-09	6.840477e-02	1.800000e+00
7.380000000000041e-09	6.978496e-02	1.800000e+00
7.654285714285749e-09	7.222973e-02	1.800000e+00
7.928571428571457e-09	7.451622e-02	1.800000e+00
8.202857142857165e-09	7.664444e-02	1.800000e+00
8.477142857142874e-09	7.861439e-02	1.800000e+00
8.751428571428582e-09	8.042606e-02	1.800000e+00
9.025714285714291e-09	8.207945e-02	1.800000e+00
9.299999999999997e-09	8.357457e-02	1.800000e+00
9.894285714285698e-09	8.651708e-02	1.800000e+00
1.048857142857140e-08	8.924429e-02	1.800000e+00
1.108285714285710e-08	9.175620e-02	1.800000e+00
1.167714285714280e-08	9.405282e-02	1.800000e+00
1.227142857142850e-08	9.613413e-02	1.800000e+00
1.286571428571420e-08	9.800016e-02	1.800000e+00
1.345999999999990e-08	9.965088e-02	1.800000e+00
1.419999999999988e-08	1.016155e-01	1.800000e+00
1.493999999999986e-08	1.034702e-01	1.800000e+00
1.567999999999984e-08	1.052150e-01	1.800000e+00
1.641999999999983e-08	1.068500e-01	1.800000e+00
1.715999999999981e-08	1.083751e-01	1.800000e+00
1.789999999999979e-08	1.097904e-01	1.800000e+00
1.863999999999977e-08	1.110958e-01	1.800000e+00
2.000000000000000e-08	-nan	-nan
