time	V(y)	V(z)
3.271675357408315e-10	6.756111e-01	1.768353e+00
3.471675357408315e-10	6.526043e-01	1.777130e+00
3.671675357408315e-10	6.313469e-01	1.783688e+00
3.871675357408315e-10	6.118475e-01	1.788552e+00
4.071675357408315e-10	5.940319e-01	1.792135e+00
4.271675357408315e-10	5.777543e-01	1.794754e+00
4.471675357408314e-10	5.628187e-01	1.796650e+00
4.671675357408315e-10	5.489998e-01	1.798001e+00
4.871675357408315e-10	5.360623e-01	1.798936e+00
5.071675357408315e-10	5.237805e-01	1.799545e+00
5.271675357408316e-10	5.119581e-01	1.799887e+00
5.471675357408316e-10	5.004378e-01	1.800000e+00
5.671675357408316e-10	4.891081e-01	1.800000e+00
5.871675357408317e-10	4.778969e-01	1.800000e+00
6.071675357408317e-10	4.667618e-01	1.800000e+00
6.271675357408317e-10	4.556834e-01	1.800000e+00
6.471675357408318e-10	4.446571e-01	1.800000e+00
6.671675357408318e-10	4.336874e-01	1.800000e+00
6.871675357408318e-10	4.227840e-01	1.800000e+00
7.071675357408319e-10	4.119591e-01	1.800000e+00
7.271675357408319e-10	4.012257e-01	1.800000e+00
7.471675357408319e-10	3.905967e-01	1.800000e+00
7.871675357408320e-10	3.696977e-01	1.800000e+00
8.271675357408321e-10	3.493424e-01	1.800000e+00
8.671675357408322e-10	3.295917e-01	1.800000e+00
9.071675357408322e-10	3.104897e-01	1.800000e+00
9.471675357408323e-10	2.920683e-01	1.800000e+00
9.871675357408322e-10	2.743507e-01	1.800000e+00
1.047167535740832e-09	2.491284e-01	1.800000e+00
1.107167535740832e-09	2.255604e-01	1.800000e+00
1.167167535740832e-09	2.036592e-01	1.800000e+00
1.227167535740831e-09	1.834161e-01	1.800000e+00
1.287167535740831e-09	1.648020e-01	1.800000e+00
1.347167535740831e-09	1.477690e-01	1.800000e+00
1.407167535740831e-09	1.322531e-01	1.800000e+00
1.467167535740830e-09	1.181774e-01	1.800000e+00
1.527167535740830e-09	1.054555e-01	1.800000e+00
1.587167535740830e-09	9.399534e-02	1.800000e+00
1.647167535740830e-09	8.370219e-02	1.800000e+00
1.707167535740830e-09	7.448100e-02	1.800000e+00
1.767167535740829e-09	6.623871e-02	1.800000e+00
1.827167535740829e-09	5.888574e-02	1.800000e+00
1.887167535740829e-09	5.233712e-02	1.800000e+00
1.947167535740829e-09	4.651321e-02	1.800000e+00
2.007167535740829e-09	4.134006e-02	1.800000e+00
2.067167535740829e-09	3.674961e-02	1.800000e+00
2.127167535740828e-09	3.267962e-02	1.800000e+00
2.187167535740828e-09	2.907352e-02	1.800000e+00
2.247167535740828e-09	2.588013e-02	1.800000e+00
2.307167535740828e-09	2.305335e-02	1.800000e+00
2.367167535740828e-09	2.055180e-02	1.800000e+00
2.427167535740827e-09	1.833842e-02	1.800000e+00
2.487167535740827e-09	1.638017e-02	1.800000e+00
2.547167535740827e-09	1.464760e-02	1.800000e+00
2.607167535740827e-09	1.311452e-02	1.800000e+00
2.667167535740827e-09	1.175770e-02	1.800000e+00
2.727167535740826e-09	1.055654e-02	1.800000e+00
2.787167535740826e-09	9.492820e-03	1.800000e+00
2.847167535740826e-09	8.550404e-03	1.800000e+00
2.907167535740826e-09	7.715047e-03	1.800000e+00
2.967167535740826e-09	6.974167e-03	1.800000e+00
3.027167535740825e-09	6.316661e-03	1.800000e+00
3.087167535740825e-09	5.732736e-03	1.800000e+00
3.147167535740825e-09	5.213758e-03	1.800000e+00
3.207167535740825e-09	4.752114e-03	1.800000e+00
3.267167535740824e-09	4.341100e-03	1.800000e+00
3.327167535740824e-09	3.974805e-03	1.800000e+00
3.387167535740824e-09	3.648025e-03	1.800000e+00
3.438596107169395e-09	3.400790e-03	1.800000e+00
3.490024678597967e-09	3.171542e-03	1.800000e+00
3.541453250026538e-09	2.960283e-03	1.800000e+00
3.592881821455109e-09	2.767012e-03	1.800000e+00
3.644310392883681e-09	2.591729e-03	1.800000e+00
3.695738964312252e-09	2.434434e-03	1.800000e+00
3.747167535740823e-09	2.295127e-03	1.800000e+00
3.807167535740824e-09	2.146445e-03	1.800000e+00
3.867167535740825e-09	2.009081e-03	1.800000e+00
3.927167535740826e-09	1.883035e-03	1.800000e+00
3.987167535740827e-09	1.768307e-03	1.800000e+00
4.047167535740828e-09	1.664898e-03	1.800000e+00
4.107167535740829e-09	1.572806e-03	1.800000e+00
4.167167535740830e-09	1.492033e-03	1.800000e+00
4.241453250026546e-09	1.400982e-03	1.800000e+00
4.315738964312262e-09	1.317159e-03	1.800000e+00
4.390024678597978e-09	1.240562e-03	1.800000e+00
4.464310392883693e-09	1.171192e-03	1.800000e+00
4.538596107169408e-09	1.109050e-03	1.800000e+00
4.612881821455124e-09	1.054134e-03	1.800000e+00
4.687167535740839e-09	1.006445e-03	1.800000e+00
4.734715030635005e-09	9.771513e-04	1.800000e+00
4.782262525529171e-09	9.492600e-04	1.800000e+00
4.829810020423337e-09	9.227708e-04	1.800000e+00
4.877357515317503e-09	8.976838e-04	1.800000e+00
4.924905010211668e-09	8.739989e-04	1.800000e+00
4.972452505105834e-09	8.517161e-04	1.800000e+00
5.020000000000000e-09	8.308355e-04	1.800000e+00
5.040000000000001e-09	1.261851e-03	1.800000e+00
5.080000000000001e-09	1.367870e-03	1.800000e+00
5.120000000000002e-09	1.468538e-03	1.800000e+00
5.180000000000003e-09	1.611889e-03	1.800000e+00
5.240000000000004e-09	1.748262e-03	1.800000e+00
5.288571428571434e-09	1.854035e-03	1.800000e+00
5.337142857142863e-09	1.957581e-03	1.800000e+00
5.385714285714292e-09	2.058900e-03	1.800000e+00
5.434285714285722e-09	2.157991e-03	1.800000e+00
5.482857142857152e-09	2.254855e-03	1.800000e+00
5.531428571428580e-09	2.349492e-03	1.800000e+00
5.580000000000010e-09	2.441901e-03	1.800000e+00
5.825714285714300e-09	2.878036e-03	1.800000e+00
6.071428571428591e-09	3.289286e-03	1.800000e+00
6.317142857142880e-09	3.675651e-03	1.800000e+00
6.562857142857170e-09	4.037130e-03	1.800000e+00
6.808571428571460e-09	4.373724e-03	1.800000e+00
7.054285714285750e-09	4.685432e-03	1.800000e+00
7.300000000000040e-09	4.972255e-03	1.800000e+00
7.768571428571458e-09	5.477911e-03	1.800000e+00
8.237142857142876e-09	5.951550e-03	1.800000e+00
8.705714285714295e-09	6.393174e-03	1.800000e+00
9.174285714285714e-09	6.802781e-03	1.800000e+00
9.642857142857131e-09	7.180373e-03	1.800000e+00
1.011142857142855e-08	7.525948e-03	1.800000e+00
1.057999999999997e-08	7.839507e-03	1.800000e+00
1.159999999999994e-08	8.459734e-03	1.800000e+00
1.261999999999992e-08	9.035009e-03	1.800000e+00
1.363999999999989e-08	9.565334e-03	1.800000e+00
1.465999999999987e-08	1.005071e-02	1.800000e+00
1.567999999999985e-08	1.049113e-02	1.800000e+00
1.669999999999982e-08	1.088660e-02	1.800000e+00
1.771999999999979e-08	1.123712e-02	1.800000e+00
1.851999999999977e-08	1.150915e-02	1.800000e+00
2.000000000000000e-08	1.197760e-02	1.800000e+00
