time	V(y)	V(z)
1.984717030175392e-10	8.604354e-01	1.537353e+00
2.092091212575392e-10	8.435174e-01	1.590246e+00
2.292091212575392e-10	8.130531e-01	1.651606e+00
2.492091212575392e-10	7.840993e-01	1.691286e+00
2.692091212575392e-10	7.567332e-01	1.718204e+00
2.892091212575391e-10	7.308626e-01	1.738176e+00
3.092091212575391e-10	7.063330e-01	1.753381e+00
3.292091212575391e-10	6.829278e-01	1.765140e+00
3.492091212575391e-10	6.604187e-01	1.774348e+00
3.692091212575391e-10	6.386413e-01	1.781585e+00
3.892091212575391e-10	6.174833e-01	1.787245e+00
4.092091212575390e-10	5.968875e-01	1.791608e+00
4.292091212575390e-10	5.768483e-01	1.794880e+00
4.492091212575390e-10	5.574014e-01	1.797223e+00
4.692091212575390e-10	5.386100e-01	1.798777e+00
4.892091212575390e-10	5.205501e-01	1.799661e+00
5.092091212575391e-10	5.032910e-01	1.799991e+00
5.292091212575391e-10	4.868841e-01	1.800000e+00
5.492091212575391e-10	4.713534e-01	1.800000e+00
5.692091212575392e-10	4.566867e-01	1.800000e+00
5.892091212575392e-10	4.428415e-01	1.800000e+00
6.092091212575392e-10	4.297522e-01	1.800000e+00
6.292091212575393e-10	4.173405e-01	1.800000e+00
6.492091212575393e-10	4.055243e-01	1.800000e+00
6.692091212575393e-10	3.942247e-01	1.800000e+00
6.892091212575394e-10	3.833697e-01	1.800000e+00
7.092091212575394e-10	3.728960e-01	1.800000e+00
7.292091212575394e-10	3.627494e-01	1.800000e+00
7.492091212575395e-10	3.528845e-01	1.800000e+00
7.692091212575395e-10	3.432640e-01	1.800000e+00
7.892091212575395e-10	3.338577e-01	1.800000e+00
8.092091212575396e-10	3.246419e-01	1.800000e+00
8.292091212575396e-10	3.155982e-01	1.800000e+00
8.692091212575397e-10	2.979767e-01	1.800000e+00
9.092091212575397e-10	2.809270e-01	1.800000e+00
9.406376926861111e-10	2.678896e-01	1.800000e+00
9.720662641146824e-10	2.552159e-01	1.800000e+00
1.003494835543254e-09	2.429059e-01	1.800000e+00
1.034923406971825e-09	2.309598e-01	1.800000e+00
1.066351978400397e-09	2.193774e-01	1.800000e+00
1.097780549828968e-09	2.081589e-01	1.800000e+00
1.129209121257539e-09	1.973041e-01	1.800000e+00
1.189209121257539e-09	1.777516e-01	1.800000e+00
1.249209121257539e-09	1.596911e-01	1.800000e+00
1.309209121257539e-09	1.431229e-01	1.800000e+00
1.369209121257538e-09	1.280168e-01	1.800000e+00
1.429209121257538e-09	1.143174e-01	1.800000e+00
1.489209121257538e-09	1.019509e-01	1.800000e+00
1.549209121257538e-09	9.083159e-02	1.800000e+00
1.609209121257538e-09	8.086713e-02	1.800000e+00
1.669209121257537e-09	7.196277e-02	1.800000e+00
1.729209121257537e-09	6.402454e-02	1.800000e+00
1.789209121257537e-09	5.696157e-02	1.800000e+00
1.849209121257537e-09	5.068761e-02	1.800000e+00
1.909209121257537e-09	4.512191e-02	1.800000e+00
1.969209121257536e-09	4.018978e-02	1.800000e+00
2.029209121257536e-09	3.582274e-02	1.800000e+00
2.089209121257536e-09	3.195844e-02	1.800000e+00
2.149209121257536e-09	2.854051e-02	1.800000e+00
2.209209121257536e-09	2.551820e-02	1.800000e+00
2.269209121257535e-09	2.284600e-02	1.800000e+00
2.329209121257535e-09	2.048331e-02	1.800000e+00
2.389209121257535e-09	1.839392e-02	1.800000e+00
2.449209121257535e-09	1.654569e-02	1.800000e+00
2.509209121257535e-09	1.491015e-02	1.800000e+00
2.569209121257534e-09	1.346206e-02	1.800000e+00
2.629209121257534e-09	1.217917e-02	1.800000e+00
2.689209121257534e-09	1.104180e-02	1.800000e+00
2.749209121257534e-09	1.003264e-02	1.800000e+00
2.809209121257534e-09	9.136422e-03	1.800000e+00
2.869209121257533e-09	8.339717e-03	1.800000e+00
2.929209121257533e-09	7.630711e-03	1.800000e+00
2.989209121257533e-09	6.999016e-03	1.800000e+00
3.049209121257533e-09	6.435501e-03	1.800000e+00
3.109209121257533e-09	5.932144e-03	1.800000e+00
3.169209121257532e-09	5.481892e-03	1.800000e+00
3.229209121257532e-09	5.078551e-03	1.800000e+00
3.289209121257532e-09	4.716677e-03	1.800000e+00
3.340637692686103e-09	4.440948e-03	1.800000e+00
3.392066264114674e-09	4.184194e-03	1.800000e+00
3.443494835543246e-09	3.946416e-03	1.800000e+00
3.494923406971817e-09	3.727614e-03	1.800000e+00
3.546351978400388e-09	3.527788e-03	1.800000e+00
3.597780549828959e-09	3.346938e-03	1.800000e+00
3.649209121257531e-09	3.185064e-03	1.800000e+00
3.709209121257531e-09	3.010974e-03	1.800000e+00
3.769209121257532e-09	2.849092e-03	1.800000e+00
3.829209121257533e-09	2.699418e-03	1.800000e+00
3.889209121257534e-09	2.561952e-03	1.800000e+00
3.949209121257535e-09	2.436694e-03	1.800000e+00
4.009209121257535e-09	2.323645e-03	1.800000e+00
4.069209121257536e-09	2.222803e-03	1.800000e+00
4.146351978400394e-09	2.103925e-03	1.800000e+00
4.223494835543253e-09	1.993760e-03	1.800000e+00
4.300637692686111e-09	1.892306e-03	1.800000e+00
4.377780549828970e-09	1.799563e-03	1.800000e+00
4.454923406971829e-09	1.715532e-03	1.800000e+00
4.532066264114687e-09	1.640213e-03	1.800000e+00
4.609209121257546e-09	1.573605e-03	1.800000e+00
4.667893532506468e-09	1.525233e-03	1.800000e+00
4.726577943755390e-09	1.479249e-03	1.800000e+00
4.785262355004312e-09	1.435655e-03	1.800000e+00
4.843946766253234e-09	1.394450e-03	1.800000e+00
4.902631177502156e-09	1.355633e-03	1.800000e+00
4.961315588751078e-09	1.319206e-03	1.800000e+00
5.020000000000000e-09	1.285168e-03	1.800000e+00
5.040000000000001e-09	1.979867e-03	1.800000e+00
5.060000000000001e-09	2.119576e-03	1.800000e+00
5.080000000000001e-09	2.246291e-03	1.800000e+00
5.100000000000002e-09	2.362469e-03	1.800000e+00
5.120000000000002e-09	2.470699e-03	1.800000e+00
5.140000000000003e-09	2.572760e-03	1.800000e+00
5.160000000000003e-09	2.669995e-03	1.800000e+00
5.180000000000003e-09	2.763415e-03	1.800000e+00
5.220000000000004e-09	2.941675e-03	1.800000e+00
5.280000000000005e-09	3.194361e-03	1.800000e+00
5.325714285714291e-09	3.377667e-03	1.800000e+00
5.371428571428578e-09	3.557216e-03	1.800000e+00
5.417142857142865e-09	3.733007e-03	1.800000e+00
5.462857142857151e-09	3.905042e-03	1.800000e+00
5.508571428571438e-09	4.073319e-03	1.800000e+00
5.554285714285724e-09	4.237839e-03	1.800000e+00
5.600000000000010e-09	4.398603e-03	1.800000e+00
5.791428571428585e-09	5.033966e-03	1.800000e+00
5.982857142857160e-09	5.636639e-03	1.800000e+00
6.174285714285735e-09	6.206621e-03	1.800000e+00
6.365714285714310e-09	6.743912e-03	1.800000e+00
6.557142857142885e-09	7.248512e-03	1.800000e+00
6.748571428571459e-09	7.720422e-03	1.800000e+00
6.940000000000034e-09	8.159641e-03	1.800000e+00
7.271428571428600e-09	8.870704e-03	1.800000e+00
7.602857142857167e-09	9.541882e-03	1.800000e+00
7.934285714285734e-09	1.017318e-02	1.800000e+00
8.265714285714299e-09	1.076459e-02	1.800000e+00
8.597142857142866e-09	1.131611e-02	1.800000e+00
8.928571428571433e-09	1.182775e-02	1.800000e+00
9.259999999999998e-09	1.229951e-02	1.800000e+00
9.877142857142840e-09	1.311361e-02	1.800000e+00
1.049428571428568e-08	1.387738e-02	1.800000e+00
1.111142857142853e-08	1.459084e-02	1.800000e+00
1.172857142857137e-08	1.525397e-02	1.800000e+00
1.234571428571421e-08	1.586678e-02	1.800000e+00
1.296285714285705e-08	1.642927e-02	1.800000e+00
1.357999999999989e-08	1.694143e-02	1.800000e+00
1.428285714285702e-08	1.749957e-02	1.800000e+00
1.498571428571415e-08	1.803131e-02	1.800000e+00
1.568857142857127e-08	1.853665e-02	1.800000e+00
1.639142857142840e-08	1.901559e-02	1.800000e+00
1.709428571428553e-08	1.946812e-02	1.800000e+00
1.779714285714265e-08	1.989426e-02	1.800000e+00
1.849999999999978e-08	2.029399e-02	1.800000e+00
2.000000000000000e-08	2.110243e-02	1.800000e+00
