time	V(y)	V(z)
2.050426511279734e-10	8.442899e-01	1.588228e+00
2.250426511279734e-10	8.117124e-01	1.653727e+00
2.450426511279733e-10	7.800182e-01	1.695897e+00
2.650426511279733e-10	7.492529e-01	1.724514e+00
2.850426511279733e-10	7.194605e-01	1.745668e+00
3.050426511279733e-10	6.906859e-01	1.761521e+00
3.250426511279733e-10	6.629376e-01	1.773419e+00
3.450426511279733e-10	6.362385e-01	1.782300e+00
3.650426511279732e-10	6.106279e-01	1.788823e+00
3.850426511279732e-10	5.861505e-01	1.793479e+00
4.050426511279732e-10	5.628554e-01	1.796648e+00
4.250426511279732e-10	5.407975e-01	1.798629e+00
4.450426511279732e-10	5.200249e-01	1.799679e+00
4.650426511279732e-10	5.005836e-01	1.800000e+00
4.850426511279732e-10	4.824972e-01	1.800001e+00
5.050426511279732e-10	4.657651e-01	1.800000e+00
5.250426511279733e-10	4.503362e-01	1.800000e+00
5.450426511279733e-10	4.361150e-01	1.800000e+00
5.650426511279733e-10	4.229680e-01	1.800000e+00
5.850426511279734e-10	4.107416e-01	1.800000e+00
6.050426511279734e-10	3.992798e-01	1.800000e+00
6.250426511279734e-10	3.884391e-01	1.800000e+00
6.450426511279735e-10	3.780961e-01	1.800000e+00
6.650426511279735e-10	3.681493e-01	1.800000e+00
6.850426511279735e-10	3.585183e-01	1.800000e+00
7.050426511279736e-10	3.491412e-01	1.800000e+00
7.250426511279736e-10	3.399711e-01	1.800000e+00
7.450426511279736e-10	3.309735e-01	1.800000e+00
7.850426511279737e-10	3.134041e-01	1.800000e+00
8.450426511279738e-10	2.879400e-01	1.800000e+00
8.964712225565452e-10	2.667310e-01	1.800000e+00
9.478997939851164e-10	2.464831e-01	1.800000e+00
9.993283654136879e-10	2.271964e-01	1.800000e+00
1.050756936842259e-09	2.088708e-01	1.800000e+00
1.102185508270831e-09	1.915064e-01	1.800000e+00
1.153614079699402e-09	1.751032e-01	1.800000e+00
1.205042651127973e-09	1.596611e-01	1.800000e+00
1.265042651127973e-09	1.431942e-01	1.800000e+00
1.325042651127973e-09	1.281875e-01	1.800000e+00
1.385042651127972e-09	1.145868e-01	1.800000e+00
1.445042651127972e-09	1.023179e-01	1.800000e+00
1.505042651127972e-09	9.129413e-02	1.800000e+00
1.565042651127972e-09	8.142181e-02	1.800000e+00
1.625042651127972e-09	7.260501e-02	1.800000e+00
1.685042651127971e-09	6.474873e-02	1.800000e+00
1.745042651127971e-09	5.776135e-02	1.800000e+00
1.805042651127971e-09	5.155605e-02	1.800000e+00
1.865042651127971e-09	4.605179e-02	1.800000e+00
1.925042651127971e-09	4.117375e-02	1.800000e+00
1.985042651127970e-09	3.685347e-02	1.800000e+00
2.045042651127970e-09	3.302881e-02	1.800000e+00
2.105042651127970e-09	2.964364e-02	1.800000e+00
2.165042651127970e-09	2.664756e-02	1.800000e+00
2.225042651127970e-09	2.399549e-02	1.800000e+00
2.285042651127969e-09	2.164723e-02	1.800000e+00
2.345042651127969e-09	1.956708e-02	1.800000e+00
2.405042651127969e-09	1.772335e-02	1.800000e+00
2.465042651127969e-09	1.608803e-02	1.800000e+00
2.525042651127969e-09	1.463635e-02	1.800000e+00
2.585042651127968e-09	1.334650e-02	1.800000e+00
2.645042651127968e-09	1.219922e-02	1.800000e+00
2.705042651127968e-09	1.117759e-02	1.800000e+00
2.765042651127968e-09	1.026671e-02	1.800000e+00
2.825042651127967e-09	9.453492e-03	1.800000e+00
2.885042651127967e-09	8.726434e-03	1.800000e+00
2.945042651127967e-09	8.075429e-03	1.800000e+00
3.005042651127967e-09	7.491603e-03	1.800000e+00
3.065042651127967e-09	6.967158e-03	1.800000e+00
3.125042651127966e-09	6.495249e-03	1.800000e+00
3.173614079699395e-09	6.153034e-03	1.800000e+00
3.222185508270823e-09	5.832767e-03	1.800000e+00
3.270756936842252e-09	5.534446e-03	1.800000e+00
3.319328365413680e-09	5.258072e-03	1.800000e+00
3.367899793985108e-09	5.003646e-03	1.800000e+00
3.416471222556537e-09	4.771166e-03	1.800000e+00
3.465042651127965e-09	4.560633e-03	1.800000e+00
3.522185508270823e-09	4.331107e-03	1.800000e+00
3.579328365413680e-09	4.116662e-03	1.800000e+00
3.636471222556537e-09	3.917298e-03	1.800000e+00
3.693614079699395e-09	3.733015e-03	1.800000e+00
3.750756936842252e-09	3.563814e-03	1.800000e+00
3.807899793985109e-09	3.409695e-03	1.800000e+00
3.865042651127966e-09	3.270656e-03	1.800000e+00
3.936471222556539e-09	3.110077e-03	1.800000e+00
4.007899793985112e-09	2.960376e-03	1.800000e+00
4.079328365413684e-09	2.821552e-03	1.800000e+00
4.150756936842257e-09	2.693608e-03	1.800000e+00
4.222185508270830e-09	2.576541e-03	1.800000e+00
4.293614079699403e-09	2.470352e-03	1.800000e+00
4.365042651127975e-09	2.375042e-03	1.800000e+00
4.458607986681121e-09	2.259839e-03	1.800000e+00
4.552173322234268e-09	2.152596e-03	1.800000e+00
4.645738657787414e-09	2.053314e-03	1.800000e+00
4.739303993340561e-09	1.961991e-03	1.800000e+00
4.832869328893707e-09	1.878629e-03	1.800000e+00
4.926434664446854e-09	1.803227e-03	1.800000e+00
5.020000000000000e-09	1.735785e-03	1.800000e+00
5.040000000000001e-09	3.435776e-03	1.800000e+00
5.151428571428574e-09	4.220023e-03	1.800000e+00
5.262857142857148e-09	4.968313e-03	1.800000e+00
5.374285714285721e-09	5.680644e-03	1.800000e+00
5.485714285714294e-09	6.357016e-03	1.800000e+00
5.597142857142868e-09	6.997430e-03	1.800000e+00
5.708571428571441e-09	7.601886e-03	1.800000e+00
5.820000000000014e-09	8.170383e-03	1.800000e+00
5.997142857142874e-09	9.023585e-03	1.800000e+00
6.174285714285735e-09	9.834570e-03	1.800000e+00
6.351428571428595e-09	1.060334e-02	1.800000e+00
6.528571428571455e-09	1.132989e-02	1.800000e+00
6.705714285714315e-09	1.201423e-02	1.800000e+00
6.882857142857176e-09	1.265636e-02	1.800000e+00
7.060000000000036e-09	1.325626e-02	1.800000e+00
7.351428571428603e-09	1.418354e-02	1.800000e+00
7.642857142857169e-09	1.506165e-02	1.800000e+00
7.934285714285735e-09	1.589060e-02	1.800000e+00
8.225714285714303e-09	1.667038e-02	1.800000e+00
8.517142857142870e-09	1.740099e-02	1.800000e+00
8.808571428571436e-09	1.808244e-02	1.800000e+00
9.100000000000002e-09	1.871471e-02	1.800000e+00
9.608571428571418e-09	1.974463e-02	1.800000e+00
1.011714285714283e-08	2.071539e-02	1.800000e+00
1.062571428571425e-08	2.162700e-02	1.800000e+00
1.113428571428567e-08	2.247946e-02	1.800000e+00
1.164285714285708e-08	2.327277e-02	1.800000e+00
1.215142857142850e-08	2.400693e-02	1.800000e+00
1.265999999999992e-08	2.468193e-02	1.800000e+00
1.348857142857132e-08	2.571109e-02	1.800000e+00
1.431714285714273e-08	2.668098e-02	1.800000e+00
1.514571428571414e-08	2.759159e-02	1.800000e+00
1.597428571428555e-08	2.844293e-02	1.800000e+00
1.680285714285696e-08	2.923499e-02	1.800000e+00
1.763142857142837e-08	2.996778e-02	1.800000e+00
1.845999999999978e-08	3.064129e-02	1.800000e+00
2.000000000000000e-08	-nan	-nan
