time	V(y)	V(z)
1.881373249818731e-10	8.774203e-01	1.402857e+00
1.881819690630399e-10	8.773482e-01	1.405626e+00
1.882266131442067e-10	8.772761e-01	1.407166e+00
1.882712572253735e-10	8.772039e-01	1.407477e+00
1.892087572253735e-10	8.756914e-01	1.436204e+00
1.904587572253735e-10	8.736788e-01	1.459197e+00
1.929587572253735e-10	8.696681e-01	1.490438e+00
1.979587572253735e-10	8.617057e-01	1.532008e+00
2.079587572253735e-10	8.460286e-01	1.583565e+00
2.279587572253735e-10	8.157648e-01	1.647208e+00
2.479587572253735e-10	7.871304e-01	1.687863e+00
2.679587572253735e-10	7.602805e-01	1.715085e+00
2.879587572253735e-10	7.351923e-01	1.735136e+00
3.079587572253734e-10	7.117255e-01	1.750312e+00
3.279587572253734e-10	6.896716e-01	1.761997e+00
3.479587572253734e-10	6.688073e-01	1.771135e+00
3.679587572253734e-10	6.489011e-01	1.778364e+00
3.879587572253734e-10	6.297326e-01	1.784122e+00
4.079587572253734e-10	6.111129e-01	1.788709e+00
4.279587572253733e-10	5.928971e-01	1.792332e+00
4.479587572253733e-10	5.749860e-01	1.795137e+00
4.679587572253734e-10	5.573199e-01	1.797230e+00
4.879587572253734e-10	5.398684e-01	1.798692e+00
5.079587572253734e-10	5.226206e-01	1.799589e+00
5.279587572253735e-10	5.055773e-01	1.799976e+00
5.479587572253735e-10	4.887481e-01	1.800000e+00
5.679587572253735e-10	4.721439e-01	1.800000e+00
5.879587572253736e-10	4.557795e-01	1.800000e+00
6.079587572253736e-10	4.396697e-01	1.800000e+00
6.279587572253736e-10	4.238304e-01	1.800000e+00
6.479587572253737e-10	4.082772e-01	1.800000e+00
6.679587572253737e-10	3.930255e-01	1.800000e+00
6.879587572253737e-10	3.780904e-01	1.800000e+00
7.279587572253738e-10	3.492270e-01	1.800000e+00
7.679587572253739e-10	3.217896e-01	1.800000e+00
8.079587572253739e-10	2.958592e-01	1.800000e+00
8.479587572253740e-10	2.714904e-01	1.800000e+00
8.879587572253741e-10	2.487093e-01	1.800000e+00
9.279587572253741e-10	2.275146e-01	1.800000e+00
9.679587572253741e-10	2.078808e-01	1.800000e+00
1.007958757225374e-09	1.897623e-01	1.800000e+00
1.047958757225374e-09	1.730976e-01	1.800000e+00
1.087958757225374e-09	1.578142e-01	1.800000e+00
1.127958757225374e-09	1.438324e-01	1.800000e+00
1.167958757225373e-09	1.310684e-01	1.800000e+00
1.207958757225373e-09	1.194371e-01	1.800000e+00
1.247958757225373e-09	1.088540e-01	1.800000e+00
1.287958757225373e-09	9.923697e-02	1.800000e+00
1.327958757225373e-09	9.050700e-02	1.800000e+00
1.367958757225373e-09	8.258910e-02	1.800000e+00
1.407958757225373e-09	7.541266e-02	1.800000e+00
1.447958757225372e-09	6.891170e-02	1.800000e+00
1.487958757225372e-09	6.302493e-02	1.800000e+00
1.527958757225372e-09	5.769568e-02	1.800000e+00
1.567958757225372e-09	5.287180e-02	1.800000e+00
1.607958757225372e-09	4.850544e-02	1.800000e+00
1.647958757225372e-09	4.455286e-02	1.800000e+00
1.687958757225372e-09	4.097418e-02	1.800000e+00
1.727958757225371e-09	3.773310e-02	1.800000e+00
1.767958757225371e-09	3.479668e-02	1.800000e+00
1.807958757225371e-09	3.213505e-02	1.800000e+00
1.847958757225371e-09	2.972118e-02	1.800000e+00
1.887958757225371e-09	2.753065e-02	1.800000e+00
1.947958757225371e-09	2.461600e-02	1.800000e+00
2.007958757225371e-09	2.208931e-02	1.800000e+00
2.067958757225371e-09	1.989461e-02	1.800000e+00
2.127958757225370e-09	1.798415e-02	1.800000e+00
2.187958757225370e-09	1.631722e-02	1.800000e+00
2.247958757225370e-09	1.485914e-02	1.800000e+00
2.307958757225370e-09	1.358037e-02	1.800000e+00
2.367958757225369e-09	1.245578e-02	1.800000e+00
2.427958757225369e-09	1.146396e-02	1.800000e+00
2.487958757225369e-09	1.058667e-02	1.800000e+00
2.547958757225369e-09	9.808376e-03	1.800000e+00
2.607958757225369e-09	9.115820e-03	1.800000e+00
2.667958757225368e-09	8.497682e-03	1.800000e+00
2.716530185796797e-09	8.053316e-03	1.800000e+00
2.765101614368225e-09	7.638313e-03	1.800000e+00
2.813673042939654e-09	7.252672e-03	1.800000e+00
2.862244471511082e-09	6.896394e-03	1.800000e+00
2.910815900082510e-09	6.569479e-03	1.800000e+00
2.959387328653939e-09	6.271927e-03	1.800000e+00
3.007958757225367e-09	6.003737e-03	1.800000e+00
3.070815900082510e-09	5.683909e-03	1.800000e+00
3.133673042939653e-09	5.386373e-03	1.800000e+00
3.196530185796795e-09	5.111129e-03	1.800000e+00
3.259387328653938e-09	4.858178e-03	1.800000e+00
3.322244471511080e-09	4.627518e-03	1.800000e+00
3.385101614368223e-09	4.419150e-03	1.800000e+00
3.447958757225366e-09	4.233075e-03	1.800000e+00
3.539387328653938e-09	3.986305e-03	1.800000e+00
3.630815900082510e-09	3.758432e-03	1.800000e+00
3.722244471511082e-09	3.549457e-03	1.800000e+00
3.813673042939655e-09	3.359379e-03	1.800000e+00
3.905101614368227e-09	3.188198e-03	1.800000e+00
3.996530185796799e-09	3.035915e-03	1.800000e+00
4.087958757225371e-09	2.902529e-03	1.800000e+00
4.221107506193175e-09	2.725670e-03	1.800000e+00
4.354256255160979e-09	2.563020e-03	1.800000e+00
4.487405004128784e-09	2.414580e-03	1.800000e+00
4.620553753096588e-09	2.280348e-03	1.800000e+00
4.753702502064392e-09	2.160326e-03	1.800000e+00
4.886851251032196e-09	2.054513e-03	1.800000e+00
5.020000000000000e-09	1.962909e-03	1.800000e+00
5.040000000000001e-09	3.042466e-03	1.800000e+00
5.060000000000001e-09	3.316974e-03	1.800000e+00
5.080000000000001e-09	3.581105e-03	1.800000e+00
5.100000000000002e-09	3.835413e-03	1.800000e+00
5.120000000000002e-09	4.082205e-03	1.800000e+00
5.140000000000003e-09	4.322735e-03	1.800000e+00
5.180000000000003e-09	4.788427e-03	1.800000e+00
5.240000000000004e-09	5.456341e-03	1.800000e+00
5.294285714285720e-09	6.031319e-03	1.800000e+00
5.348571428571435e-09	6.588977e-03	1.800000e+00
5.402857142857150e-09	7.129315e-03	1.800000e+00
5.457142857142866e-09	7.652333e-03	1.800000e+00
5.511428571428580e-09	8.158031e-03	1.800000e+00
5.565714285714295e-09	8.646409e-03	1.800000e+00
5.620000000000011e-09	9.117467e-03	1.800000e+00
5.754285714285728e-09	1.021553e-02	1.800000e+00
5.888571428571444e-09	1.125879e-02	1.800000e+00
6.022857142857161e-09	1.224725e-02	1.800000e+00
6.157142857142878e-09	1.318091e-02	1.800000e+00
6.291428571428594e-09	1.405978e-02	1.800000e+00
6.425714285714310e-09	1.488385e-02	1.800000e+00
6.560000000000027e-09	1.565312e-02	1.800000e+00
6.780000000000027e-09	1.683750e-02	1.800000e+00
7.000000000000027e-09	1.795909e-02	1.800000e+00
7.220000000000027e-09	1.901789e-02	1.800000e+00
7.440000000000027e-09	2.001390e-02	1.800000e+00
7.660000000000027e-09	2.094712e-02	1.800000e+00
7.880000000000027e-09	2.181756e-02	1.800000e+00
8.100000000000026e-09	2.262521e-02	1.800000e+00
8.480000000000017e-09	2.392859e-02	1.800000e+00
8.860000000000008e-09	2.515775e-02	1.800000e+00
9.239999999999999e-09	2.631269e-02	1.800000e+00
9.619999999999990e-09	2.739340e-02	1.800000e+00
9.999999999999980e-09	2.839988e-02	1.800000e+00
1.037999999999997e-08	2.933213e-02	1.800000e+00
1.075999999999996e-08	3.019016e-02	1.800000e+00
1.146285714285709e-08	3.166111e-02	1.800000e+00
1.216571428571421e-08	3.304079e-02	1.800000e+00
1.286857142857134e-08	3.432920e-02	1.800000e+00
1.357142857142847e-08	3.552635e-02	1.800000e+00
1.427428571428559e-08	3.663223e-02	1.800000e+00
1.497714285714272e-08	3.764684e-02	1.800000e+00
1.567999999999984e-08	3.857018e-02	1.800000e+00
1.605999999999983e-08	3.906101e-02	1.800000e+00
1.643999999999982e-08	3.953875e-02	1.800000e+00
1.681999999999982e-08	4.000342e-02	1.800000e+00
1.719999999999981e-08	4.045500e-02	1.800000e+00
1.757999999999980e-08	4.089350e-02	1.800000e+00
1.795999999999979e-08	4.131892e-02	1.800000e+00
1.833999999999978e-08	4.173125e-02	1.800000e+00
2.000000000000000e-08	4.342141e-02	1.800000e+00
