time	V(y)	V(z)
1.895494110748731e-10	8.773603e-01	1.405361e+00
1.895940551560399e-10	8.772906e-01	1.406805e+00
1.896386992372067e-10	8.772209e-01	1.406981e+00
1.905761992372067e-10	8.757597e-01	1.435241e+00
1.918261992372067e-10	8.738164e-01	1.457864e+00
1.943261992372067e-10	8.699473e-01	1.488606e+00
1.993261992372067e-10	8.622797e-01	1.529514e+00
2.093261992372067e-10	8.472261e-01	1.580250e+00
2.293261992372067e-10	8.180256e-01	1.643415e+00
2.493261992372067e-10	7.897516e-01	1.684634e+00
2.693261992372067e-10	7.621021e-01	1.713361e+00
2.893261992372067e-10	7.348804e-01	1.735331e+00
3.093261992372066e-10	7.080191e-01	1.752426e+00
3.293261992372066e-10	6.815493e-01	1.765757e+00
3.493261992372066e-10	6.555495e-01	1.776101e+00
3.693261992372066e-10	6.301612e-01	1.784008e+00
3.893261992372066e-10	6.055337e-01	1.789909e+00
4.093261992372066e-10	5.818062e-01	1.794157e+00
4.293261992372065e-10	5.591014e-01	1.797052e+00
4.493261992372065e-10	5.375271e-01	1.798845e+00
4.693261992372065e-10	5.171649e-01	1.799765e+00
4.893261992372065e-10	4.980763e-01	1.800001e+00
5.093261992372066e-10	4.802997e-01	1.800000e+00
5.293261992372066e-10	4.638262e-01	1.800000e+00
5.493261992372066e-10	4.486024e-01	1.800000e+00
5.693261992372067e-10	4.345312e-01	1.800000e+00
5.893261992372067e-10	4.214829e-01	1.800000e+00
6.093261992372067e-10	4.093119e-01	1.800000e+00
6.293261992372068e-10	3.978737e-01	1.800000e+00
6.493261992372068e-10	3.870359e-01	1.800000e+00
6.693261992372068e-10	3.766842e-01	1.800000e+00
6.893261992372069e-10	3.667241e-01	1.800000e+00
7.093261992372069e-10	3.570796e-01	1.800000e+00
7.293261992372070e-10	3.476911e-01	1.800000e+00
7.493261992372070e-10	3.385128e-01	1.800000e+00
7.693261992372070e-10	3.295105e-01	1.800000e+00
8.093261992372071e-10	3.119415e-01	1.800000e+00
8.693261992372072e-10	2.864959e-01	1.800000e+00
9.236119135229214e-10	2.641483e-01	1.800000e+00
9.778976278086355e-10	2.428838e-01	1.800000e+00
1.032183342094350e-09	2.227022e-01	1.800000e+00
1.086469056380064e-09	2.036038e-01	1.800000e+00
1.140754770665778e-09	1.855883e-01	1.800000e+00
1.195040484951492e-09	1.686559e-01	1.800000e+00
1.249326199237206e-09	1.528065e-01	1.800000e+00
1.309326199237206e-09	1.368675e-01	1.800000e+00
1.369326199237206e-09	1.223708e-01	1.800000e+00
1.429326199237206e-09	1.092544e-01	1.800000e+00
1.489326199237205e-09	9.743950e-02	1.800000e+00
1.549326199237205e-09	8.683655e-02	1.800000e+00
1.609326199237205e-09	7.735103e-02	1.800000e+00
1.669326199237205e-09	6.888728e-02	1.800000e+00
1.729326199237205e-09	6.135159e-02	1.800000e+00
1.789326199237204e-09	5.465410e-02	1.800000e+00
1.849326199237204e-09	4.871013e-02	1.800000e+00
1.909326199237204e-09	4.344096e-02	1.800000e+00
1.969326199237204e-09	3.877407e-02	1.800000e+00
2.029326199237203e-09	3.464332e-02	1.800000e+00
2.089326199237203e-09	3.098873e-02	1.800000e+00
2.149326199237203e-09	2.775622e-02	1.800000e+00
2.209326199237203e-09	2.489727e-02	1.800000e+00
2.269326199237203e-09	2.236851e-02	1.800000e+00
2.329326199237202e-09	2.013131e-02	1.800000e+00
2.389326199237202e-09	1.815133e-02	1.800000e+00
2.449326199237202e-09	1.639814e-02	1.800000e+00
2.509326199237202e-09	1.484481e-02	1.800000e+00
2.569326199237202e-09	1.346756e-02	1.800000e+00
2.629326199237201e-09	1.224541e-02	1.800000e+00
2.689326199237201e-09	1.115989e-02	1.800000e+00
2.749326199237201e-09	1.019472e-02	1.800000e+00
2.809326199237201e-09	9.335578e-03	1.800000e+00
2.869326199237201e-09	8.569894e-03	1.800000e+00
2.929326199237200e-09	7.886607e-03	1.800000e+00
2.989326199237200e-09	7.276002e-03	1.800000e+00
3.049326199237200e-09	6.729548e-03	1.800000e+00
3.109326199237200e-09	6.239750e-03	1.800000e+00
3.169326199237200e-09	5.800029e-03	1.800000e+00
3.229326199237199e-09	5.404601e-03	1.800000e+00
3.280754770665771e-09	5.102449e-03	1.800000e+00
3.332183342094342e-09	4.820645e-03	1.800000e+00
3.383611913522913e-09	4.559189e-03	1.800000e+00
3.435040484951484e-09	4.318083e-03	1.800000e+00
3.486469056380056e-09	4.097324e-03	1.800000e+00
3.537897627808627e-09	3.896914e-03	1.800000e+00
3.589326199237198e-09	3.716853e-03	1.800000e+00
3.649326199237199e-09	3.522723e-03	1.800000e+00
3.709326199237199e-09	3.341828e-03	1.800000e+00
3.769326199237200e-09	3.174167e-03	1.800000e+00
3.829326199237201e-09	3.019740e-03	1.800000e+00
3.889326199237201e-09	2.878548e-03	1.800000e+00
3.949326199237202e-09	2.750590e-03	1.800000e+00
4.009326199237202e-09	2.635867e-03	1.800000e+00
4.086469056380061e-09	2.500213e-03	1.800000e+00
4.163611913522920e-09	2.374195e-03	1.800000e+00
4.240754770665778e-09	2.257811e-03	1.800000e+00
4.317897627808637e-09	2.151063e-03	1.800000e+00
4.395040484951495e-09	2.053949e-03	1.800000e+00
4.472183342094354e-09	1.966470e-03	1.800000e+00
4.549326199237212e-09	1.888626e-03	1.800000e+00
4.616565313631896e-09	1.824269e-03	1.800000e+00
4.683804428026580e-09	1.763332e-03	1.800000e+00
4.751043542421264e-09	1.705815e-03	1.800000e+00
4.818282656815948e-09	1.651719e-03	1.800000e+00
4.885521771210633e-09	1.601043e-03	1.800000e+00
4.952760885605317e-09	1.553788e-03	1.800000e+00
5.020000000000000e-09	1.509953e-03	1.800000e+00
5.040000000000001e-09	2.385453e-03	1.800000e+00
5.060000000000001e-09	2.644522e-03	1.800000e+00
5.080000000000001e-09	2.844179e-03	1.800000e+00
5.100000000000002e-09	3.007642e-03	1.800000e+00
5.120000000000002e-09	3.149419e-03	1.800000e+00
5.140000000000003e-09	3.277927e-03	1.800000e+00
5.160000000000003e-09	3.398146e-03	1.800000e+00
5.180000000000003e-09	3.513028e-03	1.800000e+00
5.220000000000004e-09	3.733077e-03	1.800000e+00
5.271428571428576e-09	4.003085e-03	1.800000e+00
5.322857142857149e-09	4.266946e-03	1.800000e+00
5.374285714285721e-09	4.524659e-03	1.800000e+00
5.425714285714293e-09	4.776224e-03	1.800000e+00
5.477142857142865e-09	5.021642e-03	1.800000e+00
5.528571428571438e-09	5.260912e-03	1.800000e+00
5.580000000000010e-09	5.494034e-03	1.800000e+00
5.751428571428584e-09	6.228174e-03	1.800000e+00
5.922857142857159e-09	6.925758e-03	1.800000e+00
6.094285714285733e-09	7.586785e-03	1.800000e+00
6.265714285714308e-09	8.211257e-03	1.800000e+00
6.437142857142882e-09	8.799173e-03	1.800000e+00
6.608571428571457e-09	9.350533e-03	1.800000e+00
6.780000000000031e-09	9.865336e-03	1.800000e+00
7.065714285714314e-09	1.067065e-02	1.800000e+00
7.351428571428596e-09	1.143275e-02	1.800000e+00
7.637142857142879e-09	1.215164e-02	1.800000e+00
7.922857142857162e-09	1.282732e-02	1.800000e+00
8.208571428571445e-09	1.345979e-02	1.800000e+00
8.494285714285727e-09	1.404905e-02	1.800000e+00
8.780000000000010e-09	1.459510e-02	1.800000e+00
9.288571428571426e-09	1.550064e-02	1.800000e+00
9.797142857142842e-09	1.635315e-02	1.800000e+00
1.030571428571426e-08	1.715264e-02	1.800000e+00
1.081428571428568e-08	1.789910e-02	1.800000e+00
1.132285714285709e-08	1.859254e-02	1.800000e+00
1.183142857142851e-08	1.923295e-02	1.800000e+00
1.233999999999992e-08	1.982034e-02	1.800000e+00
1.320571428571419e-08	2.075248e-02	1.800000e+00
1.407142857142845e-08	2.162877e-02	1.800000e+00
1.493714285714272e-08	2.244923e-02	1.800000e+00
1.580285714285698e-08	2.321385e-02	1.800000e+00
1.666857142857125e-08	2.392263e-02	1.800000e+00
1.753428571428552e-08	2.457557e-02	1.800000e+00
1.839999999999978e-08	2.517267e-02	1.800000e+00
2.000000000000000e-08	2.622245e-02	1.800000e+00
